"13.500.000 TL,Kocaeli / Gebze / Osman Yılmaz Mh.,1041063827,21 Temmuz 2024,Chevrolet,Corvette,C7,2014,Benzin,Manuel,İkinci El,12.000,Coupe,451 - 475 HP,6001 cm3 ve üzeri,Arkadan İtiş,Siyah,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Evet,""​CORVETTE C7         2014 MODEL            12.000 KM""""DE               DRY SUMP KURU KARTER              HAFIZALI ELEKTRİKLİ KOLTUKLAR              ISITMALI SOGUTMALI KOLTUKLAR              BOSE SES SİSTEMİ              HEAD UP              LED STOPLAR               SÜRÜŞ MODLARI              GERİ GÖRÜŞ KAMERASI              FOKSİYONEL DERİ DİREKSİYON              PREMIUM NAVİGASYON SİSTEMİ              BLUETOOTH TELEFON BAĞLANTISI              ADAPTİF SÜRÜŞ FONKSİYONLARI               START-STOP SİSTEMİ              ELEKTRİKLİ YAN AYNALAR              ISITMALI YAN AYNALAR              ELEKTROKROM İÇ DİKİZ AYNASI              LED HİGH ÖN FARLAR              DİNAMİK VİRAJ AYDINLATMASI              COMPOSİTİON MEDİA RADYO MP3 WMA ÇALAR              DOKUNMATİK EKRAN              SD-CARD OKUYUCU              USB İN MÜZİK ÇALAR BAĞLANTISI              ÇİFT BÖLGE DİJİTAL OTOMATİK KLİMA              SOĞUTMALI KİTLENİBİLİR TORPİTO GÖZÜ              YOL BİLGİSAYARI              CRUSİ CONTROL              ANTİ BLOKAJ FREN SİSTEMİ (ABS)              ELEKTRONİK STABİLİZYON PROĞRAMI(ESP)              ELEKTRONİK MOTOR ÇEKİŞ KONTROLÜ (MSR)              ELEKTRONİK PATİNAJ ÖNLEME SİSTEMİ (ASR)              ELEKTRONİK FREN GÜÇ DAĞILIMI (EBD)              İMMOBİLİZER              FAR VE YAGMUR SENSÖRÜ              KARARTILMIŞ CAMLAR              BARDAKLIKLAR               AYDINLATMALI MAKYAJ AYNALAR               4 LASTİK YENİ ALINDI              NOT:TRAMER KAYDI YOKTUR       SÖFÖR KAPISI SÖKTAK BOYA MEVCUTTUR                         NOT: (  EV- ARSA- BAG -BAHCE- VILLA -TAKASIMIZ YOKTUR )           TMR AUTO  ADRES BİLGİLERİMİZ : OSMAN YILMAZ MAH. İSTANBUL CADDESİ NO:14/1A   GEBZE KOCAELİ   İLETİŞİM: 0532 766 62 90 : 0543 550 81 41    0535 358 37 77      0262 642 65 65"""
"14.000.000 TL,Mersin / Mezitli / Merkez Mah.,1166486076,21 Temmuz 2024,Chevrolet,Corvette,C7,2014,Benzin,Manuel,İkinci El,58.000,Coupe,601 HP ve üzeri,6001 cm3 ve üzeri,Arkadan İtiş,Kırmızı,Hayır,Hayır,Türkiye (TR) Plakalı,Sahibinden,Evet,""TR'DE TEK BOYASIZ HATASIZ CORVETTE C7 EMSALSİZ BOYA-DEĞİŞEN-TRAMER YOKTUR. ÖZEL SERİ ZR1ÖN TAMPONZR1ÖN TAMPON EKİZR1 YAN MARŞPİYEL LİPİLASTİKLER SIFIRTÜM BAKIMLAR SIFIRDETAYLI AÇIKLAMALAR İLETİŞİM YOLUYLA VERİLECEKTİR.Mantıklı Arsa ev dükkan ve tekne takası olur. Takas fiyatı farklıdır"""
"14.950.000 TL,İstanbul / Bağcılar / Göztepe Mh.,1141796959,20 Temmuz 2024,Chevrolet,Corvette,C8,2021,Benzin,Otomatik,İkinci El,7.900,Cabrio,501 - 525 HP,6001 cm3 ve üzeri,Arkadan İtiş,Mavi,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Evet,""EKİNCİLER'DEN2021 MODELCHEVROLET CORVETTE C8 CABRİO 3LT Z51 TAM ÖTV'Lİ----ARAÇ ÖZELLİKLERİ----AÇILIR ELEKTRİKLİ TAVANELEKTRİKLİ HAFIZALI SPOR KOLTUKLARKOLTUK ISITMABOSE PERFORMANCE SERİESKOLTUK SOĞUTMAHEAP-UP DİSPLAY360 ÇEVRE GÖRÜŞ KAMERASIPREMİUM NAVİGASYONSTAR&STOPKABLOSUZ ŞARJAKTİF SÜRÜŞ MODUSPOR GÖSTERGELERAPPLE CAR PLAYDİGİTAL KLİMAV.S.'ARSA VE DAİRE TAKASIMIZ YOKTUR'"""
"14.950.000 TL,İstanbul / Eyüpsultan / Mithatpaşa Mh.,1137591352,19 Temmuz 2024,Chevrolet,Corvette,C8,2021,Benzin,Otomatik,İkinci El,7.900,Cabrio,501 - 525 HP,6001 cm3 ve üzeri,Arkadan İtiş,Mavi,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Evet,""​https://hancar.sahibinden.com/​"""
"16.750.000 TL,Antalya / Muratpaşa / Mehmetçik Mh.,1084293327,09 Temmuz 2024,Chevrolet,Corvette,Z06,2015,Benzin,Otomatik,İkinci El,27.000,Cabrio,601 HP ve üzeri,6001 cm3 ve üzeri,Arkadan İtiş,Sarı,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Evet,""19/09/2016 TARİH TRAFİĞE ÇIKIŞ 2015 MODEL CHEVROLET CORVETTE Z06 SUPERCHARGED 6.2 V8 650 HP 8 İLERİ VİTES 27.000 KM'DE TR'DE TEK SARI  HATA,BOYA,DEĞİŞEN VE TRAMER YOKTUR  BOSE SURROUND SES SİSTEMİ  KOLTUK ISITMA   KOLTUK SOĞUTMA   SAE SERTİFİKALI SUPERCHARGED 6.2L V-8 MOTOR   KARBON SERAMİK FREN   SARI FREN KALİPERLERİ   HEAD UP DISPLAY   ÖN VE ARKA KAMERA   ANAHTARSIZ GİRİŞ-ÇIKIŞ   START-STOP   ANAHTARLA UZAKTAN ÇALIŞTIRMA   POWER CINCH MANDALI   SÖKÜLÜR -TAKILIR TAVAN PANELİ       ADRES:MEHMETCİK MAH.TERMESOS BULV.NO:12B/B   MURATPAŞA/ANTALYA  mutlumotorsantalya.sahibinden.com"""
"2.200.000 TL,İzmir / Urla / Kalabak Mah.,1132839847,08 Temmuz 2024,Chevrolet,Camaro,Z28,1997,Benzin,Otomatik,İkinci El,98.000,Coupe,288 hp,5666 cc,Arkadan İtiş,Siyah,Hayır,Hayır,Türkiye (TR) Plakalı,Sahibinden,Evet,""rpm şanzıman lt motor ( komple ici 1000 hp ye dayanakli malzemeler) LS işletim sistemi coil over süspansiyon drag kiti wilwood fren sistemi 1000 hp ve üstü destekli diferansiyel ve şaft yakit sistemi noss kiti ( 300 hp lik ) şanzıman yağı soğutucu  evc elektronik a b ve c modlu a modu 750 hp  b modu 850 hp 1 adet torko ile c modu 950 hp 2 adet torko ile dr ecu yazilim"""
"2.250.000 TL,Bursa / Nilüfer / 23 Nisan Mh.,1092105900,08 Temmuz 2024,Chevrolet,Camaro,Z28,1997,Benzin,Otomatik,İkinci El,95.000,Coupe,288 hp,5666 cc,Arkadan İtiş,Gümüş Gri,Hayır,Hayır,Türkiye (TR) Plakalı,Sahibinden,Evet,""HASAR KAYITSIZ - DEĞİŞENSİZ TEMİZLİK AMAÇLI BEL ALTI BOYALIDIR ARAÇ 30TH ÖZEL SERİDİRTENTESİ VE ARKA SPOİLER SIFIR AMERİKADAN ÖZEL SİPARİŞ İLE GETİRİLMİŞTİR BORLA EGSOZ SİSTEMİ ORİJİNAL SS JANTLAR detaylı bilgi için arayabilirsiniz"""
"2.340.000 TL,İstanbul / Beşiktaş / Etiler Mah.,1176267045,29 Haziran 2024,Chevrolet,Corvette,C4,1990,Benzin,Otomatik,İkinci El,101.000,Cabrio,326 - 350 HP,5501 - 6000 cm3,Arkadan İtiş,Siyah,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Hayır,""DIŞ RENK :  SİYAHİÇ RENK   :  SİYAH/KIRMIZIARAÇ EMSALSİZ KONDİSYONDADIRKM ORJİNALDİRTÜM BAKIMLAR YAPILMIŞTIR"""
"2.400.000 TL,Konya / Selçuklu / Şeker Mh.,1178539805,17 Temmuz 2024,Chevrolet,Camaro,3.6,2010,Benzin,Otomatik,İkinci El,186.000,Coupe,301 - 325 HP,3501 - 4000 cm3,Arkadan İtiş,Mavi,Hayır,Evet,Türkiye (TR) Plakalı,Galeriden,Evet,""KOYUNCU OTO PAZARI  CHEVROLET CAMARO 3.6 2010 MODEL 186.000 KM  MOTORUN YÜRÜYEN AKSAMINDA BİR ŞEY YOKTUR ​  ÖZELLİKLER ABSESPFAR SENSÖRÜYAGMUR SENSÖRÜPARK SENSÖRÜRADİO CD ÇALAR​"""
"2.500.000 TL,İstanbul / Ataşehir / İçerenköy Mh.,1151888386,01 Temmuz 2024,Chevrolet,Corvette,C4,1994,Benzin,Otomatik,İkinci El,133.500,Coupe,276 - 300 HP,5501 - 6000 cm3,Arkadan İtiş,Siyah,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Evet,""UNIQ AUTOARAÇ SHOWROOM'DA DEĞİLDİR, GELMEDEN ÖNCE RANDEVU ALINIZ!​Marka:  CorvetteModel:  C4 5.7 V8Model Yılı:  1994Tramer:  13.300₺Servis Durumu:  Tüm Motor Mekanik Periyodik Bakımları Aksatılmadan Düzenli Bir Şekilde Yapılmaktadır.Son Muayene Geçerlilik Tarihi:  27-01-2025"""
"2.650.000 TL,İstanbul / Ümraniye / Fatih Sultan Mehmet Mah.,1177818709,16 Temmuz 2024,Chevrolet,Corvette,C7,2015,Benzin,Otomatik,İkinci El,305.000,Cabrio,451 - 475 HP,6001 cm3 ve üzeri,Arkadan İtiş,Füme,Hayır,Hayır,Yabancı Plakalı,Sahibinden,Hayır,""CHEVROLET​        2015 MODEL C7 CORVETTE STİNGRAY HEAD UP ISITMA SOGUTMA           ARAÇ YABANCIDAN YABANCIYA 99 NOLU TC KİMLİK NUMARASI VEYA POTANSİYEL VERGİ NUMRASI VE PASAPORT İLE NOTER ÜZERİNDEN SATIŞI GERÇEKLETİRİLEBİLİR.               ARAÇ EYLÜL 2025 TARİHİNE KADAR TÜRKİYE'DE KALABİLİR.              ANCAK              SON BİR YIL İÇERİSİNDE YURT DIŞINDA BULUNDUYSANIZ 2 YIL ÜLKEDE KALMA SÜRESİ YENİLENMEKTEDİR.              YURTDIŞI EMEKLİ VATANDAŞLAR İÇİN İSE BU SÜRE 4 YILDIR.                                    Aracım İstanbul Ümraniye ilçesinde kapalı otoparkta muhafaza edilmektedir.    Aracın uzun yıllardır sahibiyim ve kendim tarafından ülkeye getirilmiştir.  Aracıma kendim tarafından 300.000 TL  ödenerek motor arızası olmadan koruma amaçlı komple motor revize yapılmış olup, eski performansı korunmuştur.  Aracımızın çalışmayan hiçbir aksamı yoktur.   Sıfır Lastik.  Ön ve arka tampon boyası ve kozmetik eksiklikleri tarafımızca yapılmıştır.  Detaylı bilgi için arayınız...    ​CORVETTE C7         2015 MODEL             HAFIZALI ELEKTRİKLİ KOLTUKLAR            ISITMALI SOGUTMALI KOLTUKLAR            BOSE SES SİSTEMİ            HEAD UP            LED STOPLAR             SÜRÜŞ MODLARI            GERİ GÖRÜŞ KAMERASI            FOKSİYONEL DERİ DİREKSİYON            PREMIUM NAVİGASYON SİSTEMİ            BLUETOOTH TELEFON BAĞLANTISI            ADAPTİF SÜRÜŞ FONKSİYONLARI             START-STOP SİSTEMİ            ELEKTRİKLİ YAN AYNALAR            ISITMALI YAN AYNALAR            ELEKTROKROM İÇ DİKİZ AYNASI            LED HİGH ÖN FARLAR            DİNAMİK VİRAJ AYDINLATMASI            COMPOSİTİON MEDİA RADYO MP3 WMA ÇALAR            DOKUNMATİK EKRAN            SD-CARD OKUYUCU            USB İN MÜZİK ÇALAR BAĞLANTISI            ÇİFT BÖLGE DİJİTAL OTOMATİK KLİMA            SOĞUTMALI KİTLENİBİLİR TORPİTO GÖZÜ            YOL BİLGİSAYARI            CRUSİ CONTROL            ANTİ BLOKAJ FREN SİSTEMİ (ABS)            ELEKTRONİK STABİLİZYON PROĞRAMI(ESP)            ELEKTRONİK MOTOR ÇEKİŞ KONTROLÜ (MSR)            ELEKTRONİK PATİNAJ ÖNLEME SİSTEMİ (ASR)            ELEKTRONİK FREN GÜÇ DAĞILIMI (EBD)            İMMOBİLİZER            FAR VE YAGMUR SENSÖRÜ            KARARTILMIŞ CAMLAR            BARDAKLIKLAR             AYDINLATMALI MAKYAJ AYNALAR"""
"2.750.000 TL,Konya / Karatay / Fevziçakmak Mh.,1148302007,15 Temmuz 2024,Chevrolet,Camaro,3.6,2011,Benzin,Otomatik,İkinci El,141.000,Coupe,301 - 325 HP,3501 - 4000 cm3,Arkadan İtiş,Beyaz,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Evet,""FATİH OTOMOTİV FC  YETKİ BELGE NO : 4200251 Aracımız FATİH OTOMOTİV FC BÜSAN Şubemizde Sergilenmektedir. Satış Danışmanlarımıza 0322 238 00 81 No'lu Telefondan Ulaşabilirsiniz.  Chevrolet Camaro 3.6 V6 RS Paket 6 İleri Otomatik Şanzuman 3600 cc 312 HP 2011 Model 141.000 Km Dış Renk : BEYAZ-SİYAH İç Renk : Siyah Deri Döşeme Araç Hakkında Detaylı Bilgi İçin Arayınız.  https://fatihotomotivfc.sahibinden.com Yukarıdaki linkten ilanlarımızdaki diğer araçlarımıza da ulaşabilirsiniz. Aracımızda İlave Donanım Olarak: Sunroof Head-Up Display ZL1 Body Kit Magnaflow Street Type Komple Egzoz Sistemi Airaid Performance Air İntake Kit Boston Premium Ses Sistemi Uzaktan Çalıştırma Angel Led Farlar Led Stoplar Elektrikli Ön Koltuklar Isıtmalı Ön Koltuklar Hız Sabitleme-Limitleme Led Ambiyans Aydınlatma Bluetooth-Aux F1 Vites  Yağ Sıcaklığı Göstergesi Yağ Basıncı Göstergesi Şanzıman Sıcaklığı Göstergesi Akü Voltajı Göstergesi Yol Bilgisayarı Park Sensörü Far Sensörü Yağmur Sensörü FATİH OTOMOTİV FC İletişim Fatih CEYLAN 0507 214 47 47 Muhammed Talha CEYLAN 0537 677 78 88 2.EL Araç Satışındaki Tecrübemiz İle Vizyonumuz Satışlarımız Artırmak Değil, Müşterilerimizin Memnuniyetini Artırmaktır. Siz Değerli Müşterilerimize Hizmet Vermekten Memnuniyet Duyuyoruz."""
"2.850.000 TL,İzmir / Buca / İnönü Mh.,1113443216,20 Temmuz 2024,Chevrolet,Camaro,SS,2000,Benzin,Otomatik,İkinci El,55.519,Cabrio,326 - 350 HP,5501 - 6000 cm3,Arkadan İtiş,Lacivert,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Hayır,""​        TÜRKERLER OTOMOTİV         2000 CHEVROLET CAMARO SS 5.7 350HP    VİZE MUAYANE 27/09/2025    EKSPERTİZLERİMİZ GARANTİLİ OLUP HARİCİ BİR KUSUR ÇIKMASI DURUMUNDA TÜM YOL VE EKSPERTİZ MASRAFLARINIZ TARAFINIZA ÖDENECEKTİR. MAĞAZAMIZDAKİ DİĞER ARAÇLARI GÖRMEK İÇİN LÜTFEN tıklayınız"""
"2.850.000 TL,Konya / Karatay / Fevziçakmak Mh.,1182586494,19 Temmuz 2024,Chevrolet,Camaro,3.6,2010,Benzin,Otomatik,İkinci El,137.000,Coupe,426 - 450 HP,3001 - 3500 cm3,Arkadan İtiş,Siyah,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Evet,""- EXPERTİZ AŞAĞIDAKİ ŞABLONDA MEVCUTTUR - - TRAMER -  49.000 TL PARÇA PARÇA  -------------------------------------------------   - SATIŞ ŞARTLARIMIZ - NAKİT - KREDİ KARTI - ARAÇ TAKASI  - GÖRÜNTÜLÜ ARAMA - ARAÇLARIMIZI GÖRÜNTÜLÜ ARAMA İLE İNCELİYEBİLİRSİNİZ .  - EXPERTİZ GARANTİSİ - TÜM ARAÇLARIMIZ DETAYLI EXPERTİZDEN GEÇİRİLMİŞTİR .  - SERVİS ULAŞIM - İL DIŞINDAN GELEN MÜŞTERİLERİMİZE SERVİS ULAŞIM İMKANIMIZ VARDIR .  - İNSTAGRAM - GÜNCEL ARAÇLARIMIZA DAHA HIZLI ULAŞABİLMEK İÇİN İNSTAGRAM HESABIMIZI TAKİP EDİN .  1998'DEN BUGÜNE..."""
"205.000 TL,Şanlıurfa / Eyyübiye / Batıkent Mh.,1185629941,19 Temmuz 2024,Chevrolet,Spark,0.8 SE,2007,Benzin,Manuel,İkinci El,193.000,Hatchback 5 kapı,51 hp,796 cc,Önden Çekiş,Beyaz,Hayır,Hayır,Türkiye (TR) Plakalı,Galeriden,Hayır,""DOGUS OTOMOTUV DEN  2007 MODEL SPARK  KLİMALİ 0.8 MOTOR"""
